-,-,CMManagerAcc,-,-,CMManagerDevMotAcc,-,-,CMManagerDevMotAccGrav,-,-,Attitdue,-,-,-,AttitudeQuaternion,-,-,-,AttitudeRotationMatrix,-,-,CLManager,-,-,CMManagerDevMotMag,-,-,CMManagerMag,
Transaction,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,DOT,DIFF,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1
16-07-28_54_West7_Leg,0.01016646,-0.041434269,-0.041434268,0.001816077,0.099577326,0.099577326,2.60E-07,-0.124143409,-0.138591786,0.01089853,0.508050445,0.508050442,0.004845519,0.506933796,0.506933783,0.999984844,0.011077387,-,-,-,661.7233832,0.192468846,0.192468846,102.1025912,0.877397731,0.877397731,114.9378983,0.17601628,0.176016271
16-07-28_54_West8_Leg,0.010503893,-0.055392602,-0.055392602,0.001686302,0.147988796,0.147988796,2.98E-07,-0.282440899,-0.267561271,0.011154461,0.621971866,0.621971862,0.004955576,0.66409482,0.664094805,0.999984382,0.011169458,-,-,-,661.6755069,-0.136809114,-0.136809116,98.34473225,0.990979942,0.990979942,114.8521347,0.119996956,0.119996946
16-07-28_54_West9_Leg,0.010547155,0.171843668,0.171843669,0.001631548,0.00559687,0.00559687,2.64E-07,-0.013094301,-0.022964078,0.010891674,0.838223884,0.838223899,0.004844681,0.826053582,0.826053597,0.999984368,0.01111572,-,-,-,661.6573933,-0.411283767,-0.411283764,97.78038547,0.999391678,0.999391678,115.005747,-0.276683417,-0.276683417
16-07-28_63_East1_Leg,0.010266735,0.443295195,0.443295195,0.000937529,0.257855203,0.257855203,2.84E-07,0.030724903,0.024134075,0.00951899,-0.145290716,-0.145290689,0.004102674,-0.082577257,-0.082577251,0.999982381,0.011994407,-,-,-,641.2689625,-0.049061978,-0.049061979,4.334644236,0.954619425,0.954619425,121.8257584,0.165200273,0.165200282
16-07-28_63_East10_Leg,0.009916797,-0.030897572,-0.030897572,0.00096379,0.168340807,0.168340807,2.79E-07,-0.045465462,-0.051183463,0.009024755,0.602986463,0.60298646,0.003898611,0.601462673,0.601462676,0.999981964,0.012027307,-,-,-,640.8306621,0.175090282,0.175090282,4.069200841,0.99671825,0.99671825,121.9701372,-0.035240773,-0.035240759
16-07-28_63_East2_Leg,0.010042389,0.370785358,0.370785359,0.001087272,-0.244348969,-0.244348969,2.67E-07,0.100242007,0.099346463,0.008917275,0.209701052,0.209701064,0.003844541,0.248071684,0.248071658,0.999984396,0.011074978,-,-,-,641.4673675,0.130728588,0.130728587,5.172265736,0.916686947,0.916686947,121.7919894,-0.021510218,-0.021510223
16-07-28_63_East3_Leg,0.01008725,-0.026643469,-0.026643468,0.000848199,-0.012938035,-0.012938035,2.45E-07,0.065961992,0.052269885,0.009189289,0.238700075,0.238700076,0.003961602,0.251664364,0.251664343,0.999983997,0.011298711,-,-,-,641.5311315,0.025053163,0.025053162,4.050207706,0.99095599,0.99095599,121.990902,-0.343898257,-0.343898254
16-07-28_63_East4_Leg,0.010701635,0.608678654,0.608678654,0.002488317,-0.283297525,-0.283297525,2.71E-07,-0.076116783,-0.074504818,0.007871619,-0.670425907,-0.670425904,0.00340441,-0.663756447,-0.663756466,0.999986472,0.010448058,-,-,-,641.3903781,0.088819844,0.088819843,4.335229133,0.953401202,0.953401202,122.1703198,0.13356489,0.133564844
16-07-28_63_East5_Leg,0.010197184,0.500678145,0.500678145,0.002587057,-0.159285354,-0.159285354,2.80E-07,0.034764543,0.032366944,0.008023119,0.914776881,0.914776883,0.003465269,0.917349017,0.917349038,0.999986667,0.010368073,-,-,-,641.2469368,-0.11477259,-0.11477259,4.213295262,0.950004144,0.950004144,122.1989629,0.115660627,0.115660614
16-07-28_63_East6_Leg,0.01005275,0.134894447,0.134894448,0.001017523,0.154197225,0.154197225,2.56E-07,-0.159147081,-0.172137765,0.00992364,-0.795933073,-0.795933068,0.00427827,-0.798059103,-0.798059104,0.999979292,0.012798439,-,-,-,641.2489769,0.453398101,0.453398101,3.994455081,0.988911707,0.988911707,122.3902525,-0.250085548,-0.250085553
16-07-28_63_East7_Leg,0.009915972,0.256744189,0.25674419,0.000721449,0.205794726,0.205794726,2.20E-07,0.34227353,0.347647761,0.009385834,0.676424731,0.676424731,0.004045507,0.657260563,0.657260572,0.999983324,0.011427261,-,-,-,641.0221443,0.249880913,0.249880908,4.233571437,0.952146929,0.952146929,122.2108714,0.033197797,0.033197803
16-07-28_63_East8_Leg,0.009893288,-0.004173327,-0.004173327,0.000722928,0.232691801,0.232691801,3.14E-07,-0.122017066,-0.123209675,0.008622199,0.448452938,0.448452925,0.003722764,0.439320972,0.43932098,0.999984905,0.010954506,-,-,-,640.8760956,0.089002342,0.089002342,4.412033471,0.957352148,0.957352148,122.1129823,0.035421562,0.035421546
16-07-28_63_East9_Leg,0.009994676,0.041950593,0.041950592,0.000949123,-0.06473461,-0.06473461,2.54E-07,0.051808846,0.053626859,0.009351589,0.356321258,0.356321264,0.004036078,0.368784898,0.368784893,0.999981533,0.012098993,-,-,-,640.4500817,0.100545444,0.100545444,4.112490066,0.991264017,0.991264017,121.8877824,0.101690145,0.101690143
16-07-28_63_South1_Leg,0.010358892,-0.215878234,-0.215878234,0.004972668,0.057416187,0.057416187,2.11E-07,0.122461602,0.114710282,0.009477963,0.135008671,0.13500873,0.003993937,0.153861428,0.153861451,0.999971129,0.015254648,-,-,-,636.9735207,-0.08386271,-0.083862706,1.343034813,0.991158056,0.991158056,117.3556058,0.07364836,0.073648383
16-07-28_63_South10_Leg,0.010387496,-0.115207105,-0.115207105,0.015936106,-0.379734896,-0.379734896,2.27E-07,0.269566273,0.275815636,0.009810201,-0.765766542,-0.765766549,0.004136977,-0.7682754,-0.768275402,0.99996974,0.015580653,-,-,-,636.8089307,0.143855743,0.143855744,1.22427711,0.999644536,0.999644536,117.2408399,-0.1952475,-0.195247466
16-07-28_63_South2_Leg,0.010033745,0.163098564,0.163098563,0.004634523,0.032657899,0.032657899,3.06E-07,-0.185317915,-0.196249047,0.008882728,-0.161348979,-0.161348996,0.003737575,-0.154858949,-0.154858946,0.999969501,0.015543729,-,-,-,636.8698179,0.015046162,0.015046163,1.78485183,0.951443904,0.951443904,117.2901479,-0.059630614,-0.059630611
16-07-28_63_South3_Leg,0.010024666,-0.055713889,-0.055713887,0.00513091,0.115023433,0.115023433,2.96E-07,0.053807768,0.06058569,0.00995083,0.581730158,0.581730156,0.004192584,0.566509981,0.566509989,0.999971536,0.015124558,-,-,-,636.8622537,-0.022034002,-0.022034001,1.588083555,0.99113277,0.99113277,117.4142755,0.135918286,0.135918277
16-07-28_63_South4_Leg,0.00940714,-0.057169262,-0.057169263,0.00531939,0.115728875,0.115728875,2.79E-07,-0.149609858,-0.144312722,0.011723524,-0.937604318,-0.937604326,0.004948351,-0.937340003,-0.937340014,0.999964285,0.016891163,-,-,-,636.8580785,-0.31439422,-0.31439422,1.665017227,0.974283141,0.974283141,117.4164779,0.069236249,0.069236279
16-07-28_63_South5_Leg,0.010269321,0.04958931,0.04958931,0.004886384,0.295780726,0.295780726,3.19E-07,0.035095696,0.038020768,0.00928556,0.93958756,0.939587558,0.003910408,0.934912381,0.934912382,0.999971403,0.015056782,-,-,-,636.9307667,-0.573576979,-0.573577001,1.939587023,0.959078025,0.959078025,117.2856842,0.031441419,0.031441433
16-07-28_63_South6_Leg,0.010578108,-0.308839424,-0.308839424,0.00471555,-0.135606376,-0.135606376,2.72E-07,-0.076844798,-0.083148763,0.009242346,-0.329211426,-0.329211412,0.003886594,-0.254149294,-0.254149301,0.999961466,0.017513778,-,-,-,636.9287327,-0.327210225,-0.327210223,1.432095622,0.990688105,0.990688105,117.3768912,0.403136528,0.403136527
16-07-28_63_South7_Leg,0.010588842,-0.071220615,-0.071220615,0.005705889,0.182986646,0.182986646,3.11E-07,-0.156230624,-0.14973245,0.008856254,-0.814617395,-0.814617362,0.003730602,-0.79850734,-0.798507315,0.999969769,0.015548341,-,-,-,636.7642767,0.0518285,0.051828501,1.357863912,0.98675014,0.98675014,117.4402739,-0.456403886,-0.456403881
16-07-28_63_South8_Leg,0.01019585,0.016091586,0.016091587,0.005303184,0.124700448,0.124700448,2.54E-07,0.136731075,0.135873244,0.009772979,0.931243057,0.931243056,0.004117871,0.930094334,0.930094347,0.999968311,0.016008498,-,-,-,636.8653161,-0.460348856,-0.460348856,1.423745025,0.991209019,0.991209019,117.3399403,0.022126172,0.022126162
16-07-28_63_South9_Leg,0.010266682,-0.120617915,-0.120617916,0.004891581,0.043593683,0.043593683,1.77E-07,0.517857203,0.519593602,0.009117305,0.76464969,0.764649709,0.0038407,0.742865525,0.742865493,0.999972994,0.014678635,-,-,-,636.9026387,0.195650928,0.195650931,1.934130787,0.967433878,0.967433878,117.3436896,0.139108832,0.13910882
16-07-28_63_West1_Leg,0.009796286,0.437109995,0.437109995,0.003133148,-0.045219579,-0.045219579,2.34E-07,0.082193131,0.084778577,0.018813356,0.667382385,0.667382405,0.007392283,0.535628224,0.535628271,0.999808769,0.039099951,-,-,-,646.7899826,-0.146531383,-0.146531382,146.2276669,0.990906213,0.990906213,113.6906934,-0.110041051,-0.110041069
16-07-28_63_West10_Leg,0.009818236,-0.03825905,-0.038259049,0.003730995,0.034161508,0.034161508,2.55E-07,0.081529991,0.075414669,0.016971325,-0.890353459,-0.89035346,0.006603507,-0.896521745,-0.896521746,0.999802316,0.039777071,-,-,-,646.9193634,-0.54186531,-0.541865313,146.1478799,0.991532433,0.991532433,113.7575544,0.364004465,0.364004463
16-07-28_63_West2_Leg,0.010227476,0.191566505,0.191566505,0.003454627,-0.125613135,-0.125613135,2.61E-07,0.105152247,0.10501943,0.01980188,0.864839863,0.864839859,0.007849504,0.862329121,0.86232912,0.999815236,0.038459878,-,-,-,646.9565998,-0.252878214,-0.252878216,146.1782477,0.990659075,0.990659075,113.9341165,-0.268702142,-0.268702149
16-07-28_63_West3_Leg,0.010245465,0.07208382,0.07208382,0.003279074,-0.129019352,-0.129019352,2.43E-07,0.214988015,0.215514535,0.018817816,0.779737001,0.779736994,0.00738251,0.795236182,0.795236189,0.999791817,0.040792528,-,-,-,646.964839,-0.198886492,-0.198886499,145.2996272,0.947711507,0.947711507,114.0267583,-0.377065573,-0.37706558
16-07-28_63_West4_Leg,0.01009322,0.016594799,0.016594798,0.003731594,0.146733013,0.146733013,2.39E-07,0.302144664,0.303733848,0.020078092,-0.776188785,-0.776188773,0.007946255,-0.791347139,-0.791347116,0.999803546,0.039619734,-,-,-,646.9695195,-0.315424045,-0.315424045,144.9796743,0.952597316,0.952597316,113.9681457,-0.084823268,-0.084823281
16-07-28_63_West5_Leg,0.009968904,-0.068600171,-0.06860017,0.003381278,0.104527718,0.104527718,2.51E-07,0.210187968,0.206239777,0.017796162,-0.885173656,-0.885173662,0.006970251,-0.859236032,-0.859236057,0.999820087,0.037913263,-,-,-,646.9618444,0.134574276,0.134574275,146.3615434,0.99051155,0.99051155,114.0034352,0.098828028,0.098828047
16-07-28_63_West6_Leg,0.009817487,0.065707287,0.065707288,0.003306638,-0.068090012,-0.068090012,2.34E-07,0.172749612,0.173970459,0.018202344,0.966138835,0.966138838,0.007161994,0.965487121,0.965487122,0.999812265,0.038755901,-,-,-,646.8222537,0.468492469,0.468492464,146.3860984,0.989367229,0.989367229,113.9926258,-0.270018507,-0.270018506
16-07-28_63_West7_Leg,0.009526591,-0.150574906,-0.150574907,0.003383012,0.165337708,0.165337708,2.46E-07,0.040701599,0.050736628,0.018351168,0.57486879,0.574868783,0.007212925,0.607378643,0.607378646,0.999803528,0.039647572,-,-,-,646.8431669,0.086676368,0.086676367,145.6763756,0.997668023,0.997668023,113.7473522,-0.500436035,-0.500436065
16-07-28_63_West8_Leg,0.010165662,0.024644372,0.024644372,0.003389532,-0.073221616,-0.073221616,2.79E-07,-0.03002758,-0.029350339,0.019250188,0.090102569,0.090102555,0.007537195,0.616042354,0.616042339,0.999788975,0.041091341,-,-,-,646.77643,0.239913312,0.239913311,144.942694,0.954012266,0.954012266,113.9103991,0.239619721,0.239619705
16-07-28_63_West9_Leg,0.010079557,0.003826267,0.003826268,0.003337147,-0.092203548,-0.092203548,2.40E-07,0.15501682,0.158832792,0.018683077,0.593122624,0.593122627,0.007391426,-0.356798092,-0.356798019,0.99982663,0.037245437,-,-,-,646.7891838,-0.301822351,-0.301822351,145.4006516,0.930494254,0.930494254,113.8269984,0.629415619,0.629415641
16-07-28_72_East1_Leg,0.01032749,0.380179986,0.380179986,0.002156847,-0.174397087,-0.174397087,2.23E-07,0.174056313,0.181214143,0.016389238,-0.904504625,-0.904504593,0.005824121,-0.910605523,-0.910605537,0.999946254,0.02074078,-,-,-,634.0710017,-0.33573186,-0.335731856,5.131655302,0.935365094,0.935365094,120.6197199,0.021561075,0.021561067
16-07-28_72_East10_Leg,0.009836261,-0.14249965,-0.142499648,0.001961109,0.16578439,0.16578439,2.26E-07,0.171504568,0.177246408,0.01551714,-0.499599817,-0.49959971,0.005566001,-0.637066162,-0.637066175,0.999953229,0.019330777,-,-,-,634.5218144,0.14314742,0.14314742,4.358120422,0.99135406,0.99135406,120.3908357,0.155422498,0.155422494
16-07-28_72_East2_Leg,0.01010704,-0.056191869,-0.056191868,0.001065879,-0.180893354,-0.180893354,2.26E-07,0.044444284,0.04275982,0.016322465,0.531835997,0.531835997,0.005837734,0.305716464,0.305716456,0.999951073,0.019776961,-,-,-,634.1506983,0.055814914,0.055814913,4.465375844,0.953740553,0.953740553,120.7099157,0.030898522,0.030898529
16-07-28_72_East3_Leg,0.010121165,-0.044288579,-0.044288579,0.001221181,0.160916748,0.160916748,2.63E-07,0.156886636,0.156160542,0.017256491,0.605249928,0.605249896,0.006224822,0.613265625,0.613265591,0.999948527,0.020332978,-,-,-,634.078803,0.063801703,0.063801702,4.990383998,0.926109504,0.926109504,120.6767828,0.123245264,0.123245273
16-07-28_72_East4_Leg,0.009905738,-0.066174678,-0.066174678,0.001344237,-0.072222076,-0.072222076,2.50E-07,0.117295268,0.113592367,0.016856477,-0.746539009,-0.746539021,0.00609016,-0.668931785,-0.66893179,0.99995103,0.01979082,-,-,-,634.2443519,0.357173491,0.357173484,5.168863757,0.927424562,0.927424562,120.5793284,0.243591279,0.243591286
16-07-28_72_East5_Leg,0.009754596,-0.041796218,-0.041796216,0.001616572,-0.084006459,-0.084006459,2.60E-07,-0.08069071,-0.077808497,0.015874422,0.723288931,0.723288926,0.005601783,0.347000935,0.347000948,0.999946247,0.020734327,-,-,-,634.1919141,0.260952909,0.260952906,4.16626577,0.990921566,0.990921566,120.7092701,-0.179164428,-0.179164449
16-07-28_72_East6_Leg,0.010133086,0.094622157,0.094622157,0.001579104,0.076276774,0.076276774,2.98E-07,-0.15804849,-0.158865408,0.016072296,0.900270077,0.900270083,0.005706849,0.899239436,0.899239436,0.999948616,0.020262417,-,-,-,634.4727806,-0.183402433,-0.183402433,4.593556254,0.951794052,0.951794052,120.6183544,0.089037726,0.089037714
16-07-28_72_East7_Leg,0.00952293,-0.027831346,-0.027831345,0.001643306,-0.15494446,-0.15494446,2.70E-07,0.033321109,0.035678949,0.017214067,-0.796147971,-0.796147967,0.006190678,-0.849467407,-0.84946741,0.999942666,0.021392816,-,-,-,634.3309332,-0.197015586,-0.197015589,4.230398372,0.99085232,0.99085232,120.6584933,-0.24921288,-0.249212888
16-07-28_72_East8_Leg,0.010148018,0.068085874,0.068085874,0.001575672,0.028549382,0.028549382,2.50E-07,0.103566881,0.101721803,0.016926104,-0.873351446,-0.873351434,0.006041482,-0.847607565,-0.847607542,0.999946059,0.020783725,-,-,-,634.2958354,0.186501392,0.186501392,4.001439739,0.994987642,0.994987642,120.5322422,-0.112976804,-0.112976801
16-07-28_72_East9_Leg,0.01013597,-0.254334392,-0.254334391,0.002006232,8.14E-05,8.14E-05,2.61E-07,0.004745985,0.006949725,0.015798636,-0.374379023,-0.374379028,0.005635435,-0.293761324,-0.293761325,0.999953705,0.019268457,-,-,-,634.3564427,-0.459873123,-0.459873125,4.082062715,0.999651729,0.999651729,120.5962425,0.203212159,0.203212158
16-07-28_72_South1_Leg,0.010211677,-0.113830909,-0.113830907,0.004635172,0.227132646,0.227132646,2.55E-07,-0.070688086,-0.078493564,0.008520571,0.978000255,0.978000255,0.003249897,0.975563825,0.975563824,0.999990571,0.008699748,-,-,-,631.8453082,-0.053033299,-0.0530333,1.435946614,0.99089644,0.99089644,117.4701448,0.165255644,0.165255645
16-07-28_72_South10_Leg,0.010555853,-0.087603687,-0.087603687,0.005209442,0.071144445,0.071144445,2.29E-07,0.365574307,0.365245805,0.007654911,0.966940288,0.966940288,0.002847326,0.972224307,0.972224301,0.999989903,0.00894145,-,-,-,631.8508296,-0.187438246,-0.187438244,2.142340393,0.948942795,0.948942795,117.3304201,-0.564643306,-0.564643293
16-07-28_72_South2_Leg,0.010209705,-0.415296145,-0.415296145,0.005146023,0.246254017,0.246254017,2.78E-07,0.007166647,0.012219053,0.009110945,-0.706093729,-0.706093719,0.00349442,-0.917533633,-0.917533621,0.999989289,0.009290624,-,-,-,631.8935164,-0.336698902,-0.336698899,1.483326335,0.989939868,0.989939868,117.3261077,0.532638007,0.532638011
16-07-28_72_South3_Leg,0.010208968,-0.024418014,-0.024418015,0.005090745,-0.095725547,-0.095725547,2.11E-07,0.358485595,0.351636277,0.007690245,0.867883675,0.867883676,0.002912136,0.820348713,0.82034871,0.99999128,0.008297211,-,-,-,631.7314149,0.253612053,0.253612052,1.957158127,0.952529945,0.952529945,117.2901346,-0.255897173,-0.255897185
16-07-28_72_South4_Leg,0.010012708,0.144216802,0.144216802,0.005421783,-0.086843713,-0.086843713,2.78E-07,0.119808303,0.127729542,0.006722231,-0.176298481,-0.176298531,0.002457314,-0.243015831,-0.243015777,0.999991661,0.008088362,-,-,-,631.9187082,0.260472931,0.260472933,1.481577075,0.995941437,0.995941437,117.2769549,0.046303003,0.046302998
16-07-28_72_South5_Leg,0.010418738,-0.200693325,-0.200693326,0.005156329,0.0086442,0.0086442,2.55E-07,0.028332713,0.035183361,0.007834223,0.664813163,0.664813165,0.002901458,0.66214229,0.662142212,0.99998856,0.009648128,-,-,-,631.8341822,0.664626626,0.664626633,1.463870306,0.999804072,0.999804072,117.3616675,0.317826487,0.317826493
16-07-28_72_South6_Leg,0.010480738,0.018492046,0.018492047,0.005124417,0.147152548,0.147152548,2.99E-07,-0.18439142,-0.17653236,0.009031028,0.638802569,0.638802569,0.003424145,0.524661835,0.524661833,0.999987987,0.009892313,-,-,-,631.9813109,0.317415709,0.317415709,1.659050645,0.990853925,0.990853925,117.4077841,-0.336948051,-0.336948031
16-07-28_72_South7_Leg,0.010465376,0.006554637,0.006554637,0.004901043,-0.053362804,-0.053362804,2.40E-07,0.183033658,0.186621973,0.007506019,0.977710772,0.977710768,0.002822439,0.978829415,0.978829408,0.999991688,0.008009616,-,-,-,631.9692846,0.115190501,0.115190501,1.564254879,0.992326218,0.992326218,117.3953053,0.156869263,0.156869253
16-07-28_72_South8_Leg,0.010577378,-0.126971312,-0.126971312,0.005188835,-0.033467005,-0.033467005,2.48E-07,-0.008744968,-0.014080841,0.007757649,0.432455384,0.432455368,0.002887983,0.71299094,0.712990949,0.999989044,0.009337617,-,-,-,631.8995264,0.223802023,0.223802023,2.196121079,0.93303345,0.93303345,117.3177148,-0.204601368,-0.204601379
16-07-28_72_South9_Leg,0.010252236,-0.041478272,-0.041478272,0.00556717,0.136675108,0.136675108,3.11E-07,-0.223648093,-0.219604746,0.008355414,0.661801573,0.661801552,0.003198193,-0.389987487,-0.389987469,0.999990977,0.00856836,-,-,-,631.9270816,0.113649595,0.113649597,1.359098994,0.999899241,0.999899241,117.4490394,-0.273608352,-0.273608361
16-07-28_72_West1_Leg,0.009756194,0.640131287,0.640131287,0.003413043,-0.476692462,-0.476692462,2.60E-07,0.149565932,0.159872153,0.010071833,0.387813914,0.387813904,0.004050762,-0.736455281,-0.73645526,0.999987754,0.009871865,-,-,-,641.8464562,-0.019336326,-0.019336327,2.554092925,0.985356943,0.985356943,114.2748044,-0.291225344,-0.291225341
16-07-28_72_West10_Leg,0.009852518,-0.132215829,-0.132215829,0.003906347,0.13000149,0.13000149,2.65E-07,0.088307693,0.084990254,0.010784411,0.507493049,0.507493063,0.0044308,0.388696939,0.388696961,0.999984577,0.011094942,-,-,-,641.7998196,0.215867321,0.215867317,2.561455289,0.99029654,0.99029654,114.1751312,-0.423206016,-0.423206011
16-07-28_72_West2_Leg,0.009913143,0.168173693,0.168173694,0.003160555,0.279887515,0.279887515,2.29E-07,0.167028446,0.169546598,0.011081566,0.916221001,0.916221003,0.004487974,0.93173033,0.931730324,0.999984803,0.011060416,-,-,-,641.9777146,0.529067367,0.529067368,2.904358036,0.952845562,0.952845562,114.23412,0.322267554,0.322267569
16-07-28_72_West3_Leg,0.010090826,-0.123399018,-0.123399017,0.003180305,0.184213989,0.184213989,3.03E-07,-0.142541878,-0.138935053,0.010712236,-0.898919302,-0.898919305,0.004349823,-0.894695679,-0.894695686,0.99998566,0.01065902,-,-,-,641.818889,-0.341264742,-0.341264734,2.077393755,0.990748471,0.990748471,114.239286,0.162466127,0.162466145
16-07-28_72_West4_Leg,0.009930005,0.825502176,0.825502176,0.00463314,0.209541925,0.209541925,2.81E-07,0.04443159,0.038450433,0.010721255,-0.781468268,-0.78146828,0.004344482,-0.759934537,-0.759934485,0.999985798,0.010629988,-,-,-,641.790489,-0.088419268,-0.088419268,1.939403362,0.999887649,0.999887649,114.2248199,-0.195119904,-0.195119882
16-07-28_72_West5_Leg,0.010232434,0.313492543,0.313492542,0.003631021,-0.008403756,-0.008403756,2.87E-07,-0.057553206,-0.056160385,0.010433623,0.771577927,0.771577931,0.00424123,0.364599398,0.364599413,0.999986445,0.010530491,-,-,-,641.6502701,-0.100184314,-0.100184315,2.163100134,0.999571752,0.999571752,114.3442249,0.27772928,0.277729285
16-07-28_72_West6_Leg,0.010043243,0.13569733,0.13569733,0.003917757,0.045384784,0.045384784,2.40E-07,0.128157421,0.129874358,0.011150366,0.991663305,0.991663306,0.004519858,0.984849435,0.984849435,0.999984369,0.011074978,-,-,-,641.9409876,-0.079531651,-0.079531651,2.363863921,0.99147087,0.99147087,114.5105839,0.689338852,0.689338846
16-07-28_72_West7_Leg,0.009874216,0.419127614,0.419127615,0.003533248,-0.195131847,-0.195131847,2.03E-07,0.225961617,0.232527344,0.010464728,0.81638742,0.816387423,0.004249302,0.688397608,0.688397621,0.9999864,0.010329616,-,-,-,641.9431623,-0.18347258,-0.183472575,2.654203247,0.983587353,0.983587353,114.3784544,0.285761716,0.285761703
16-07-28_72_West8_Leg,0.009565617,-0.074803818,-0.074803818,0.003660591,0.0551932,0.0551932,2.81E-07,-0.07048669,-0.07846867,0.010681227,0.328217015,0.328216966,0.004336744,0.84571593,0.845715978,0.99998583,0.010798675,-,-,-,641.8402394,0.011057436,0.011057436,3.642973314,0.934082075,0.934082075,114.0808786,-0.479090822,-0.47909082
16-07-28_72_West9_Leg,0.009891123,0.061596547,0.061596547,0.003734508,0.069862352,0.069862352,2.51E-07,-0.060773589,-0.073235265,0.01134862,-0.916922461,-0.916922442,0.004629422,-0.931144377,-0.931144349,0.999983602,0.011487118,-,-,-,641.9503367,-0.443484972,-0.443484974,2.911123394,0.97451311,0.97451311,114.1740491,0.425378026,0.425378015
16-07-28_81_East1_Leg,0.009084016,0.727733827,0.727733827,0.003541666,-0.297687273,-0.297687273,2.68E-07,-0.054502048,-0.052662126,0.003409788,0.897611449,0.897611434,0.001731677,0.941811382,0.941811381,0.999995318,0.006286761,-,-,-,611.6787662,0.400334466,0.400334467,10.99256484,0.990484935,0.990484935,121.0630841,0.202963888,0.202963898
16-07-28_81_East10_Leg,0.00919426,-0.12779765,-0.12779765,0.003752465,-0.117765714,-0.117765714,2.89E-07,0.022104929,0.032234593,0.001283441,-0.886984049,-0.886984042,0.000960739,-0.925751915,-0.925751904,0.999997751,0.004209073,-,-,-,611.9589784,-0.26203838,-0.26203838,11.18553742,0.990206539,0.990206539,120.7636598,-0.445575264,-0.445575276
16-07-28_81_East2_Leg,0.009545883,-0.221559971,-0.221559971,0.002801115,0.173330573,0.173330573,2.72E-07,-0.053785434,-0.056685674,0.005929548,-0.907600339,-0.907600338,0.002419109,-0.895600889,-0.895600891,0.999994334,0.006744332,-,-,-,611.7741641,-0.096574856,-0.096574858,11.06411324,0.99655425,0.99655425,120.8357978,0.223235629,0.223235634
16-07-28_81_East3_Leg,0.009523251,-0.086782596,-0.086782595,0.00309852,0.011364964,0.011364964,2.80E-07,-0.05239502,-0.042686101,0.005058894,-0.852841596,-0.852841595,0.002060556,-0.885078239,-0.88507824,0.999996038,0.00545521,-,-,-,611.5717568,0.124075511,0.124075509,12.24036442,0.935789191,0.935789191,120.8015295,-0.30690287,-0.306902861
16-07-28_81_East4_Leg,0.009420146,-0.061521418,-0.061521417,0.002914117,-0.175507487,-0.175507487,2.60E-07,-0.149479752,-0.141185779,0.002642102,0.286438968,0.286438941,0.001563435,-0.537401085,-0.537401043,0.999995733,0.006033989,-,-,-,611.8658368,0.01609016,0.016090161,11.18405114,0.99120603,0.99120603,121.186773,-0.186855666,-0.186855652
16-07-28_81_East5_Leg,0.009449662,-0.055954595,-0.055954595,0.003147584,0.109218062,0.109218062,2.47E-07,0.077576024,0.075866507,0.003308239,0.968525649,0.968525648,0.001606697,0.912800361,0.912800367,0.9999972,0.004508462,-,-,-,611.8433885,-0.006301697,-0.006301697,10.90476359,0.999850388,0.999850388,121.1182257,-0.070729274,-0.070729253
16-07-28_81_East6_Leg,0.009387074,0.249883124,0.249883125,0.00337021,-0.203486715,-0.203486715,2.58E-07,0.131389326,0.131462936,0.003948478,-0.136001031,-0.136001005,0.001934235,0.797386567,0.79738657,0.99999543,0.006024749,-,-,-,611.8891178,-0.41171109,-0.411711093,10.96428138,0.990850174,0.990850174,120.9315301,0.350321292,0.350321302
16-07-28_81_East7_Leg,0.009277651,0.145415396,0.145415396,0.002955903,0.095678924,0.095678924,2.32E-07,0.233622531,0.22839853,0.003108716,0.370864407,0.370864367,0.001401075,0.844975012,0.844975031,0.999997932,0.004296762,-,-,-,612.1028148,0.202306667,0.202306666,12.23342998,0.942850412,0.942850412,121.0484798,-0.084390452,-0.084390434
16-07-28_81_East8_Leg,0.009080418,-0.124333736,-0.124333735,0.003302385,0.068840587,0.068840587,2.75E-07,-0.123939362,-0.118583484,0.002578191,0.588953642,0.588953645,0.00139606,0.345399763,0.345399682,0.999997736,0.00447214,-,-,-,611.9647493,0.185418071,0.185418067,10.98028627,0.990658979,0.990658979,120.8494825,0.37813343,0.378133432
16-07-28_81_East9_Leg,0.009068229,0.197284445,0.197284445,0.003037059,0.098926193,0.098926193,2.30E-07,0.151956198,0.157492783,0.00204814,-0.948966334,-0.948966336,0.001235606,-0.932287077,-0.932287145,0.9999976,0.004380872,-,-,-,612.1318431,0.114243454,0.114243455,11.15274096,0.99055193,0.99055193,121.045195,-0.205303351,-0.205303383
16-07-28_81_South1_Leg,0.009253682,0.105980968,0.105980968,0.004988145,0.139331392,0.139331392,2.80E-07,0.11020914,0.104391567,0.004546331,0.589110334,0.589110444,0.000336041,0.867656072,0.867656071,0.999967886,0.016004597,-,-,-,625.8644819,0.049487514,0.049487514,1.91481508,0.989827535,0.989827535,117.3033772,-0.631126109,-0.631126125
